Time,Upper_Arm_Length,Upper_Arm_Phi,Upper_Arm_Theta,Forearm_Arm_Length,Forearm_Phi,Forearm_Theta,Hand_Arm_Length,Hand_Phi,Hand_Theta,Time_Indices
0,2,87.6388334425049,-92.5168589117362,1.5,87.6388334425049,-92.5168589117362,0.5,87.6388334425049,-92.5168589117362,1
0.100000143051147,2,93.3016566785889,-120.971693371387,1.5,93.3016566785889,-120.971693371387,0.5,93.3016566785889,-120.971693371387,2
0.200000047683716,2,93.2750588239746,-149.030793500716,1.5,93.2750588239746,-149.030793500716,0.5,93.2750588239746,-149.030793500716,3
0.299999952316284,2,93.2907375593262,-161.044317609203,1.5,93.2907375593262,-161.044317609203,0.5,93.2907375593262,-161.044317609203,4
0.400000095367432,2,90.1138338087158,-173.123329571452,1.5,90.1138338087158,-173.123329571452,0.5,90.1138338087158,-173.123329571452,5
0.5,2,92.4515052518921,167.092327175845,1.5,92.4515052518921,167.092327175845,0.5,92.4515052518921,167.092327175845,6
0.600000143051147,2,88.6335932050781,141.081996929574,1.5,88.6335932050781,141.081996929574,0.5,88.6335932050781,141.081996929574,7
0.700000047683716,2,92.4590646421509,113.555323706425,1.5,92.4590646421509,113.555323706425,0.5,92.4590646421509,113.555323706425,8
0.799999952316284,2,91.5431185224609,82.9256750527725,1.5,91.5431185224609,82.9256750527725,0.5,91.5431185224609,82.9256750527725,9
0.900000095367432,2,90.1555504438477,59.9986356318181,1.5,90.1555504438477,59.9986356318181,0.5,90.1555504438477,59.9986356318181,10
1,2,102.655282214172,38.6396607952315,1.5,102.655282214172,38.6396607952315,0.5,102.655282214172,38.6396607952315,11
1.10000014305115,2,103.873603944214,22.8339763859657,1.5,103.873603944214,22.8339763859657,0.5,103.873603944214,22.8339763859657,12
1.20000004768372,2,93.135490081604,4.73783414231292,1.5,93.135490081604,4.73783414231292,0.5,93.135490081604,4.73783414231292,13
1.29999995231628,2,90.876912258728,-9.68922097921546,1.5,90.876912258728,-9.68922097921546,0.5,90.876912258728,-9.68922097921546,14
1.7020001411438,2,97.1982423795776,-24.1862308982231,1.5,97.1982423795776,-24.1862308982231,0.5,97.1982423795776,-24.1862308982231,15
1.80200004577637,2,98.2025213743286,-42.8997317428385,1.5,98.2025213743286,-42.8997317428385,0.5,98.2025213743286,-42.8997317428385,16
1.90199995040894,2,106.165079113586,-69.2109215767645,1.5,106.165079113586,-69.2109215767645,0.5,106.165079113586,-69.2109215767645,17
2.00200009346008,2,106.620042416199,-96.5661365611782,1.5,106.620042416199,-96.5661365611782,0.5,106.620042416199,-96.5661365611782,18
2.10199999809265,2,99.1680234968262,-125.443718749318,1.5,99.1680234968262,-125.443718749318,0.5,99.1680234968262,-125.443718749318,19
2.2020001411438,2,96.2926554243164,-145.740185943523,1.5,96.2926554243164,-145.740185943523,0.5,96.2926554243164,-145.740185943523,20
2.30200004577637,2,93.1023127576904,-155.652347712342,1.5,93.1023127576904,-155.652347712342,0.5,93.1023127576904,-155.652347712342,21
2.40199995040894,2,96.541415359314,-166.560310081014,1.5,96.541415359314,-166.560310081014,0.5,96.541415359314,-166.560310081014,22
2.50200009346008,2,92.0610767438965,175.929949924059,1.5,92.0610767438965,175.929949924059,0.5,92.0610767438965,175.929949924059,23
2.60199999809265,2,89.6935877058106,159.671804755868,1.5,89.6935877058106,159.671804755868,0.5,89.6935877058106,159.671804755868,24
2.7020001411438,2,94.5248780134277,139.458980058239,1.5,94.5248780134277,139.458980058239,0.5,94.5248780134277,139.458980058239,25
2.80200004577637,2,97.6138688551026,120.179937842799,1.5,97.6138688551026,120.179937842799,0.5,97.6138688551026,120.179937842799,26
2.90199995040894,2,101.599767352112,102.758106024956,1.5,101.599767352112,102.758106024956,0.5,101.599767352112,102.758106024956,27
3.00200009346008,2,101.50219522229,92.7053038309368,1.5,101.50219522229,92.7053038309368,0.5,101.50219522229,92.7053038309368,28
3.10199999809265,2,102.865965220459,80.8728890184818,1.5,102.865965220459,80.8728890184818,0.5,102.865965220459,80.8728890184818,29
3.2020001411438,2,90.7248845213013,64.5659011675356,1.5,90.7248845213013,64.5659011675356,0.5,90.7248845213013,64.5659011675356,30
3.30200004577637,2,90.8836317167358,43.1058087953815,1.5,90.8836317167358,43.1058087953815,0.5,90.8836317167358,43.1058087953815,31
3.40199995040894,2,96.9783201185303,23.6292887355638,1.5,96.9783201185303,23.6292887355638,0.5,96.9783201185303,23.6292887355638,32
3.50200009346008,2,92.25902077771,2.7110467962111,1.5,92.25902077771,2.7110467962111,0.5,92.25902077771,2.7110467962111,33
3.60199999809265,2,96.7204609174805,-13.8565097833634,1.5,96.7204609174805,-13.8565097833634,0.5,96.7204609174805,-13.8565097833634,34
3.7020001411438,2,98.3943059049683,-36.2136151680834,1.5,98.3943059049683,-36.2136151680834,0.5,98.3943059049683,-36.2136151680834,35
3.80200004577637,2,96.0914916502075,-65.4102354923542,1.5,96.0914916502075,-65.4102354923542,0.5,96.0914916502075,-65.4102354923542,36
3.90199995040894,2,90.5655773710327,-101.758746896545,1.5,90.5655773710327,-101.758746896545,0.5,90.5655773710327,-101.758746896545,37
4.00200009346008,2,90.1723490888672,-136.587841738732,1.5,90.1723490888672,-136.587841738732,0.5,90.1723490888672,-136.587841738732,38
4.10199999809265,2,92.9588243314819,-171.330186348271,1.5,92.9588243314819,-171.330186348271,0.5,92.9588243314819,-171.330186348271,39
4.2020001411438,2,99.2914935377197,163.890635021266,1.5,99.2914935377197,163.890635021266,0.5,99.2914935377197,163.890635021266,40
